,remaining_assets,progressive_assets,regressive_assets,liquid_assets,market_value
0,100.0,0.0,0.0,0.0,1000000.0
1,100.0,0.0,0.0,0.0,1100000.0
2,100.0,0.0,0.0,0.0,1210000.0
3,100.0,0.0,0.0,0.0,1331000.0
4,99.93564814814815,0.06435185185185185,0.0,0.06435185185185185,1464100.0
5,99.91666666666667,0.03287037037037037,-0.01388888888888889,0.01898148148148148,1610510.0
6,99.90416666666667,0.027314814814814813,-0.014814814814814815,0.012499999999999997,1771561.0
7,99.90601851851852,0.009722222222222222,-0.011574074074074073,-0.001851851851851851,1948717.1
8,99.92129629629629,0.0,-0.015277777777777777,-0.015277777777777777,2143588.81
